model,issue,variable,year,response_type,gss_col,simulated_value,n_valid,gss_value,accuracy_gap
gemma4_31b,gender_roles,fefam,2018,scale4,mean_fefam_num,3,5,2.965695792880259,0.034304207119741026
gemma4_31b,gender_roles,fefam,2021,scale4,mean_fefam_num,3,5,3.1322008862629245,0.13220088626292448
gemma4_31b,gender_roles,fefam,2022,scale4,mean_fefam_num,3,5,3.028109028960818,0.028109028960817906
gemma4_31b,gender_roles,fefam,2024,scale4,mean_fefam_num,3,5,2.8973172987974096,0.10268270120259038
gemma4_31b,gender_roles,fepol,1974,binary,prop_fepol_num,1,5,0.4699140401146132,0.5300859598853869
gemma4_31b,gender_roles,fepol,1975,binary,prop_fepol_num,1,5,0.49685094471658503,0.503149055283415
gemma4_31b,gender_roles,fepol,1977,binary,prop_fepol_num,1,5,0.4931224209078404,0.5068775790921596
gemma4_31b,gender_roles,fepol,1978,binary,prop_fepol_num,1,5,0.4380108991825613,0.5619891008174387
gemma4_31b,gender_roles,fepol,1982,binary,prop_fepol_num,1,5,0.375,0.625
gemma4_31b,gender_roles,fepol,1983,binary,prop_fepol_num,1,5,0.35583224115334205,0.6441677588466579
gemma4_31b,gender_roles,fepol,1985,binary,prop_fepol_num,1,5,0.3860845839017735,0.6139154160982265
gemma4_31b,gender_roles,fepol,1986,binary,prop_fepol_num,1,5,0.37385159010600705,0.6261484098939929
gemma4_31b,gender_roles,fepol,1988,binary,prop_fepol_num,0.4,5,0.33263157894736844,0.06736842105263158
gemma4_31b,gender_roles,fepol,1989,binary,prop_fepol_num,0.2,5,0.3035143769968051,0.1035143769968051
gemma4_31b,gender_roles,fepol,1990,binary,prop_fepol_num,0,5,0.26927502876869963,0.26927502876869963
gemma4_31b,gender_roles,fepol,1991,binary,prop_fepol_num,0,5,0.2618069815195072,0.2618069815195072
gemma4_31b,gender_roles,fepol,1993,binary,prop_fepol_num,0,5,0.21274509803921568,0.21274509803921568
gemma4_31b,gender_roles,fepol,1994,binary,prop_fepol_num,0,5,0.20913978494623656,0.20913978494623656
gemma4_31b,gender_roles,fepol,1996,binary,prop_fepol_num,0,5,0.21864951768488747,0.21864951768488747
gemma4_31b,gender_roles,fepol,1998,binary,prop_fepol_num,0,5,0.2318259874069834,0.2318259874069834
gemma4_31b,gender_roles,fepol,2000,binary,prop_fepol_num,0,5,0.2329479768786127,0.2329479768786127
gemma4_31b,gender_roles,fepol,2002,binary,prop_fepol_num,0,5,0.21841794569067297,0.21841794569067297
gemma4_31b,gender_roles,fepol,2004,binary,prop_fepol_num,0,5,0.2541966426858513,0.2541966426858513
gemma4_31b,gender_roles,fepol,2006,binary,prop_fepol_num,0,5,0.2283422459893048,0.2283422459893048
gemma4_31b,gender_roles,fepol,2008,binary,prop_fepol_num,0,5,0.265224358974359,0.265224358974359
gemma4_31b,gender_roles,fepol,2010,binary,prop_fepol_num,0,5,0.21243523316062177,0.21243523316062177
gemma4_31b,gender_roles,fepol,2012,binary,prop_fepol_num,0,5,0.2,0.2
gemma4_31b,gender_roles,fepol,2014,binary,prop_fepol_num,0,5,0.17998741346758967,0.17998741346758967
gemma4_31b,gender_roles,fepol,2016,binary,prop_fepol_num,0,5,0.1953514111787493,0.1953514111787493
gemma4_31b,gender_roles,fepol,2018,binary,prop_fepol_num,0,5,0.1380920613742495,0.1380920613742495
gemma4_31b,gender_roles,fepol,2022,binary,prop_fepol_num,0,5,0.1520979020979021,0.1520979020979021
gemma4_31b,gender_roles,fepol,2024,binary,prop_fepol_num,0,5,0.18385650224215247,0.18385650224215247
gemma4_31b,gender_roles,fepresch,1977,scale4,mean_fepresch_num,2,5,2.164886515353805,0.16488651535380505
gemma4_31b,gender_roles,fepresch,1985,scale4,mean_fepresch_num,2,5,2.42761841227485,0.4276184122748501
gemma4_31b,gender_roles,fepresch,1986,scale4,mean_fepresch_num,2,5,2.4715672676837723,0.47156726768377233
gemma4_31b,gender_roles,fepresch,1988,scale4,mean_fepresch_num,2,5,2.5202072538860105,0.5202072538860105
gemma4_31b,gender_roles,fepresch,1989,scale4,mean_fepresch_num,2.4,5,2.526694045174538,0.12669404517453797
gemma4_31b,gender_roles,fepresch,1990,scale4,mean_fepresch_num,3,5,2.511111111111111,0.48888888888888893
gemma4_31b,gender_roles,fepresch,1991,scale4,mean_fepresch_num,3,5,2.5301204819277108,0.4698795180722892
gemma4_31b,gender_roles,fepresch,1993,scale4,mean_fepresch_num,3,5,2.595419847328244,0.40458015267175584
gemma4_31b,gender_roles,fepresch,1994,scale4,mean_fepresch_num,3,5,2.6115702479338845,0.3884297520661155
gemma4_31b,gender_roles,fepresch,1996,scale4,mean_fepresch_num,3,5,2.560580204778157,0.43941979522184305
gemma4_31b,gender_roles,fepresch,1998,scale4,mean_fepresch_num,3,5,2.5903814262023217,0.4096185737976783
gemma4_31b,gender_roles,fepresch,2000,scale4,mean_fepresch_num,3,5,2.532668881506091,0.46733111849390907
gemma4_31b,gender_roles,fepresch,2002,scale4,mean_fepresch_num,3,5,2.552338530066815,0.4476614699331849
gemma4_31b,gender_roles,fepresch,2004,scale4,mean_fepresch_num,3,5,2.635955056179775,0.3640449438202249
gemma4_31b,gender_roles,fepresch,2006,scale4,mean_fepresch_num,3,5,2.6183943089430892,0.3816056910569108
gemma4_31b,gender_roles,fepresch,2008,scale4,mean_fepresch_num,3,5,2.687308868501529,0.31269113149847083
gemma4_31b,gender_roles,fepresch,2010,scale4,mean_fepresch_num,3,5,2.7310686482661004,0.2689313517338996
gemma4_31b,gender_roles,fepresch,2012,scale4,mean_fepresch_num,3,5,2.7461059190031154,0.2538940809968846
gemma4_31b,gender_roles,fepresch,2014,scale4,mean_fepresch_num,3,5,2.8242022877784465,0.1757977122215535
gemma4_31b,gender_roles,fepresch,2016,scale4,mean_fepresch_num,3,5,2.8736,0.12639999999999985
gemma4_31b,gender_roles,fepresch,2018,scale4,mean_fepresch_num,3,5,2.8561197916666665,0.14388020833333348
gemma4_31b,gender_roles,fepresch,2021,scale4,mean_fepresch_num,3,5,2.9700775766531216,0.029922423346878446
gemma4_31b,gender_roles,fepresch,2022,scale4,mean_fepresch_num,3,5,2.89778534923339,0.10221465076660996
gemma4_31b,gender_roles,fepresch,2024,scale4,mean_fepresch_num,3,5,2.830933581049698,0.16906641895030194
gemma4_31b,police_violence,polattak,1973,binary,prop_polattak,1,5,0.9696157283288652,0.030384271671134777
gemma4_31b,police_violence,polattak,1975,binary,prop_polattak,1,5,0.9849955869373344,0.015004413062665645
gemma4_31b,police_violence,polattak,1976,binary,prop_polattak,1,5,0.9481481481481482,0.051851851851851816
gemma4_31b,police_violence,polattak,1978,binary,prop_polattak,1,5,0.9366336633663368,0.0633663366336632
gemma4_31b,police_violence,polattak,1980,binary,prop_polattak,1,5,0.9543568464730292,0.04564315352697079
gemma4_31b,police_violence,polattak,1983,binary,prop_polattak,1,5,0.9282994923857868,0.0717005076142132
gemma4_31b,police_violence,polattak,1984,binary,prop_polattak,1,5,0.9350828729281768,0.06491712707182318
gemma4_31b,police_violence,polattak,1986,binary,prop_polattak,1,5,0.9475862068965516,0.0524137931034484
gemma4_31b,police_violence,polattak,1987,binary,prop_polattak,1,5,0.9287317620650954,0.07126823793490455
gemma4_31b,police_violence,polattak,1988,binary,prop_polattak,1,5,0.9357142857142856,0.06428571428571439
gemma4_31b,police_violence,polattak,1989,binary,prop_polattak,1,5,0.9459724950884086,0.05402750491159136
gemma4_31b,police_violence,polattak,1990,binary,prop_polattak,1,5,0.9431818181818182,0.05681818181818177
gemma4_31b,police_violence,polattak,1991,binary,prop_polattak,1,5,0.9152371342078708,0.08476286579212922
gemma4_31b,police_violence,polattak,1993,binary,prop_polattak,1,5,0.9353281853281852,0.06467181467181482
gemma4_31b,police_violence,polattak,1994,binary,prop_polattak,1,5,0.940998487140696,0.059001512859303995
gemma4_31b,police_violence,polattak,1996,binary,prop_polattak,1,5,0.9266490765171504,0.07335092348284955
gemma4_31b,police_violence,polattak,1998,binary,prop_polattak,1,5,0.9194847020933976,0.08051529790660239
gemma4_31b,police_violence,polattak,2000,binary,prop_polattak,1,5,0.914193200215866,0.08580679978413397
gemma4_31b,police_violence,polattak,2002,binary,prop_polattak,1,5,0.905027932960894,0.09497206703910599
gemma4_31b,police_violence,polattak,2004,binary,prop_polattak,1,5,0.8938156359393232,0.10618436406067677
gemma4_31b,police_violence,polattak,2006,binary,prop_polattak,1,5,0.8917393535146229,0.10826064648537714
gemma4_31b,police_violence,polattak,2008,binary,prop_polattak,1,5,0.8881481481481481,0.11185185185185187
gemma4_31b,police_violence,polattak,2010,binary,prop_polattak,1,5,0.860207100591716,0.139792899408284
gemma4_31b,police_violence,polattak,2012,binary,prop_polattak,1,5,0.880517503805175,0.11948249619482498
gemma4_31b,police_violence,polattak,2014,binary,prop_polattak,1,5,0.8754512635379061,0.12454873646209386
gemma4_31b,police_violence,polattak,2016,binary,prop_polattak,1,5,0.8555844155844156,0.14441558441558444
gemma4_31b,police_violence,polattak,2018,binary,prop_polattak,1,5,0.8574231523871811,0.14257684761281886
gemma4_31b,police_violence,polattak,2021,binary,prop_polattak,1,5,0.7858787413660783,0.21412125863392173
gemma4_31b,police_violence,polattak,2022,binary,prop_polattak,1,5,0.7721088435374149,0.22789115646258506
gemma4_31b,police_violence,polattak,2024,binary,prop_polattak,1,5,0.7897623400365631,0.2102376599634369
gemma4_31b,police_violence,polescap,1973,binary,prop_polescap,1,5,0.8811252268602541,0.11887477313974593
gemma4_31b,police_violence,polescap,1975,binary,prop_polescap,1,5,0.888283378746594,0.11171662125340598
gemma4_31b,police_violence,polescap,1976,binary,prop_polescap,1,5,0.8096234309623431,0.19037656903765687
gemma4_31b,police_violence,polescap,1978,binary,prop_polescap,1,5,0.7750677506775068,0.22493224932249323
gemma4_31b,police_violence,polescap,1980,binary,prop_polescap,1,5,0.7905646890636169,0.20943531093638312
gemma4_31b,police_violence,polescap,1983,binary,prop_polescap,0.8,5,0.7816166883963495,0.018383311603650587
gemma4_31b,police_violence,polescap,1984,binary,prop_polescap,1,5,0.7567567567567568,0.2432432432432432
gemma4_31b,police_violence,polescap,1986,binary,prop_polescap,0.8,5,0.7464589235127479,0.05354107648725215
gemma4_31b,police_violence,polescap,1987,binary,prop_polescap,0,5,0.776608187134503,0.776608187134503
gemma4_31b,police_violence,polescap,1988,binary,prop_polescap,0.2,5,0.7980972515856237,0.5980972515856238
gemma4_31b,police_violence,polescap,1989,binary,prop_polescap,0,5,0.7922998986828774,0.7922998986828774
gemma4_31b,police_violence,polescap,1990,binary,prop_polescap,0.6,5,0.7763466042154566,0.17634660421545667
gemma4_31b,police_violence,polescap,1991,binary,prop_polescap,0.4,5,0.7244258872651357,0.32442588726513566
gemma4_31b,police_violence,polescap,1993,binary,prop_polescap,0.2,5,0.7624254473161034,0.5624254473161034
gemma4_31b,police_violence,polescap,1994,binary,prop_polescap,0,5,0.7806788511749347,0.7806788511749347
gemma4_31b,police_violence,polescap,1996,binary,prop_polescap,0,5,0.7179769103903244,0.7179769103903244
gemma4_31b,police_violence,polescap,1998,binary,prop_polescap,0,5,0.7138121546961326,0.7138121546961326
gemma4_31b,police_violence,polescap,2000,binary,prop_polescap,0,5,0.701783723522854,0.701783723522854
gemma4_31b,police_violence,polescap,2002,binary,prop_polescap,0.4,5,0.7317365269461078,0.3317365269461078
gemma4_31b,police_violence,polescap,2004,binary,prop_polescap,0,5,0.7267156862745098,0.7267156862745098
gemma4_31b,police_violence,polescap,2006,binary,prop_polescap,0,5,0.7305838243170862,0.7305838243170862
gemma4_31b,police_violence,polescap,2008,binary,prop_polescap,0,5,0.741837509491268,0.741837509491268
gemma4_31b,police_violence,polescap,2010,binary,prop_polescap,0,5,0.697869101978691,0.697869101978691
gemma4_31b,police_violence,polescap,2012,binary,prop_polescap,0,5,0.7421630094043887,0.7421630094043887
gemma4_31b,police_violence,polescap,2014,binary,prop_polescap,0.2,5,0.6746081504702194,0.47460815047021937
gemma4_31b,police_violence,polescap,2016,binary,prop_polescap,0,5,0.6865353911655135,0.6865353911655135
gemma4_31b,police_violence,polescap,2018,binary,prop_polescap,0,5,0.685500340367597,0.685500340367597
gemma4_31b,police_violence,polescap,2021,binary,prop_polescap,0,5,0.5983327017809776,0.5983327017809776
gemma4_31b,police_violence,polescap,2022,binary,prop_polescap,0,5,0.5986218776916451,0.5986218776916451
gemma4_31b,police_violence,polescap,2024,binary,prop_polescap,0,5,0.6055088702147525,0.6055088702147525
gemma4_31b,police_violence,polhitok,1973,binary,prop_polhitok,1,5,0.7426820966643976,0.25731790333560245
gemma4_31b,police_violence,polhitok,1975,binary,prop_polhitok,1,5,0.7589599437807449,0.24104005621925506
gemma4_31b,police_violence,polhitok,1976,binary,prop_polhitok,1,5,0.7913769123783032,0.2086230876216968
gemma4_31b,police_violence,polhitok,1978,binary,prop_polhitok,1,5,0.7911864406779661,0.20881355932203394
gemma4_31b,police_violence,polhitok,1980,binary,prop_polhitok,1,5,0.7514164305949008,0.24858356940509918
gemma4_31b,police_violence,polhitok,1983,binary,prop_polhitok,1,5,0.7981770833333334,0.20182291666666663
gemma4_31b,police_violence,polhitok,1984,binary,prop_polhitok,1,5,0.7102869139258222,0.2897130860741778
gemma4_31b,police_violence,polhitok,1986,binary,prop_polhitok,1,5,0.7393767705382436,0.2606232294617564
gemma4_31b,police_violence,polhitok,1987,binary,prop_polhitok,1,5,0.726099706744868,0.273900293255132
gemma4_31b,police_violence,polhitok,1988,binary,prop_polhitok,1,5,0.7624602332979852,0.23753976670201482
gemma4_31b,police_violence,polhitok,1989,binary,prop_polhitok,1,5,0.7494780793319415,0.25052192066805845
gemma4_31b,police_violence,polhitok,1990,binary,prop_polhitok,1,5,0.735399284862932,0.26460071513706795
gemma4_31b,police_violence,polhitok,1991,binary,prop_polhitok,1,5,0.6842650103519669,0.31573498964803315
gemma4_31b,police_violence,polhitok,1993,binary,prop_polhitok,1,5,0.7669322709163346,0.23306772908366535
gemma4_31b,police_violence,polhitok,1994,binary,prop_polhitok,1,5,0.73309241094476,0.26690758905524004
gemma4_31b,police_violence,polhitok,1996,binary,prop_polhitok,1,5,0.7004909983633388,0.29950900163666117
gemma4_31b,police_violence,polhitok,1998,binary,prop_polhitok,1,5,0.6846153846153846,0.3153846153846154
gemma4_31b,police_violence,polhitok,2000,binary,prop_polhitok,1,5,0.6620727673649394,0.33792723263506064
gemma4_31b,police_violence,polhitok,2002,binary,prop_polhitok,1,5,0.7055359246171967,0.2944640753828033
gemma4_31b,police_violence,polhitok,2004,binary,prop_polhitok,1,5,0.7048780487804878,0.29512195121951224
gemma4_31b,police_violence,polhitok,2006,binary,prop_polhitok,1,5,0.6623931623931624,0.33760683760683763
gemma4_31b,police_violence,polhitok,2008,binary,prop_polhitok,1,5,0.6921875,0.30781250000000004
gemma4_31b,police_violence,polhitok,2010,binary,prop_polhitok,1,5,0.6741140215716487,0.3258859784283513
gemma4_31b,police_violence,polhitok,2012,binary,prop_polhitok,1,5,0.6880375293197811,0.3119624706802189
gemma4_31b,police_violence,polhitok,2014,binary,prop_polhitok,1,5,0.6606587942821628,0.3393412057178372
gemma4_31b,police_violence,polhitok,2016,binary,prop_polhitok,1,5,0.6886993603411514,0.3113006396588486
gemma4_31b,police_violence,polhitok,2018,binary,prop_polhitok,1,5,0.6360567184334909,0.3639432815665091
gemma4_31b,police_violence,polhitok,2021,binary,prop_polhitok,1,5,0.6846153846153846,0.3153846153846154
gemma4_31b,police_violence,polhitok,2022,binary,prop_polhitok,1,5,0.6520994001713796,0.3479005998286204
gemma4_31b,police_violence,polhitok,2024,binary,prop_polhitok,1,5,0.6633027522935779,0.33669724770642206
gemma4_31b,police_violence,polmurdr,1973,binary,prop_polmurdr,0,5,0.08491418247515808,0.08491418247515808
gemma4_31b,police_violence,polmurdr,1975,binary,prop_polmurdr,0,5,0.07706093189964158,0.07706093189964158
gemma4_31b,police_violence,polmurdr,1976,binary,prop_polmurdr,0,5,0.07781569965870307,0.07781569965870307
gemma4_31b,police_violence,polmurdr,1978,binary,prop_polmurdr,0,5,0.0831081081081081,0.0831081081081081
gemma4_31b,police_violence,polmurdr,1980,binary,prop_polmurdr,0,5,0.08531468531468532,0.08531468531468532
gemma4_31b,police_violence,polmurdr,1983,binary,prop_polmurdr,0,5,0.09253350350989152,0.09253350350989152
gemma4_31b,police_violence,polmurdr,1984,binary,prop_polmurdr,0,5,0.0902097902097902,0.0902097902097902
gemma4_31b,police_violence,polmurdr,1986,binary,prop_polmurdr,0,5,0.08782849239280774,0.08782849239280774
gemma4_31b,police_violence,polmurdr,1987,binary,prop_polmurdr,0,5,0.09670079635949944,0.09670079635949944
gemma4_31b,police_violence,polmurdr,1988,binary,prop_polmurdr,0,5,0.08650875386199794,0.08650875386199794
gemma4_31b,police_violence,polmurdr,1989,binary,prop_polmurdr,0,5,0.08059701492537313,0.08059701492537313
gemma4_31b,police_violence,polmurdr,1990,binary,prop_polmurdr,0,5,0.1158256880733945,0.1158256880733945
gemma4_31b,police_violence,polmurdr,1991,binary,prop_polmurdr,0,5,0.06659939455095863,0.06659939455095863
gemma4_31b,police_violence,polmurdr,1993,binary,prop_polmurdr,0,5,0.072195121951219507,0.072195121951219507
gemma4_31b,police_violence,polmurdr,1994,binary,prop_polmurdr,0,5,0.06921119592875317,0.06921119592875317
gemma4_31b,police_violence,polmurdr,1996,binary,prop_polmurdr,0,5,0.04872881355932203,0.04872881355932203
gemma4_31b,police_violence,polmurdr,1998,binary,prop_polmurdr,0,5,0.05712760277629471,0.05712760277629471
gemma4_31b,police_violence,polmurdr,2000,binary,prop_polmurdr,0,5,0.05822102425876011,0.05822102425876011
gemma4_31b,police_violence,polmurdr,2002,binary,prop_polmurdr,0,5,0.09131905298759864,0.09131905298759864
gemma4_31b,police_violence,polmurdr,2004,binary,prop_polmurdr,0,5,0.10320284697508895,0.10320284697508895
gemma4_31b,police_violence,polmurdr,2006,binary,prop_polmurdr,0,5,0.12265135699373696,0.12265135699373696
gemma4_31b,police_violence,polmurdr,2008,binary,prop_polmurdr,0,5,0.14242652599849284,0.14242652599849284
gemma4_31b,police_violence,polmurdr,2010,binary,prop_polmurdr,0,5,0.14274981217129978,0.14274981217129978
gemma4_31b,police_violence,polmurdr,2012,binary,prop_polmurdr,0,5,0.14791987673343607,0.14791987673343607
gemma4_31b,police_violence,polmurdr,2014,binary,prop_polmurdr,0,5,0.14579552329098608,0.14579552329098608
gemma4_31b,police_violence,polmurdr,2016,binary,prop_polmurdr,0,5,0.16754201680672268,0.16754201680672268
gemma4_31b,police_violence,polmurdr,2018,binary,prop_polmurdr,0,5,0.16721744877726372,0.16721744877726372
gemma4_31b,police_violence,polmurdr,2021,binary,prop_polmurdr,0,5,0.2126044039483675,0.2126044039483675
gemma4_31b,police_violence,polmurdr,2022,binary,prop_polmurdr,0,5,0.1946826758147513,0.1946826758147513
gemma4_31b,police_violence,polmurdr,2024,binary,prop_polmurdr,0,5,0.2040243331773514,0.2040243331773514
gemma4_31b,suicide,letdie1,1977,binary,prop_letdie1,0,5,0.6242257398485891,0.6242257398485891
gemma4_31b,suicide,letdie1,1978,binary,prop_letdie1,0,5,0.600951733514616,0.600951733514616
gemma4_31b,suicide,letdie1,1982,binary,prop_letdie1,0,5,0.5819625638116847,0.5819625638116847
gemma4_31b,suicide,letdie1,1983,binary,prop_letdie1,0,5,0.6594488188976378,0.6594488188976378
gemma4_31b,suicide,letdie1,1985,binary,prop_letdie1,0,5,0.6554734721289456,0.6554734721289456
gemma4_31b,suicide,letdie1,1986,binary,prop_letdie1,0,5,0.6829440905874027,0.6829440905874027
gemma4_31b,suicide,letdie1,1988,binary,prop_letdie1,0,5,0.6930481283422459,0.6930481283422459
gemma4_31b,suicide,letdie1,1989,binary,prop_letdie1,0,5,0.6865203761755486,0.6865203761755486
gemma4_31b,suicide,letdie1,1990,binary,prop_letdie1,0,5,0.7232346241457859,0.7232346241457859
gemma4_31b,suicide,letdie1,1991,binary,prop_letdie1,0,5,0.7381930184804928,0.7381930184804928
gemma4_31b,suicide,letdie1,1993,binary,prop_letdie1,0,5,0.6830225711481845,0.6830225711481845
gemma4_31b,suicide,letdie1,1994,binary,prop_letdie1,0,5,0.7129877071084981,0.7129877071084981
gemma4_31b,suicide,letdie1,1996,binary,prop_letdie1,0,5,0.7080447522642515,0.7080447522642515
gemma4_31b,suicide,letdie1,1998,binary,prop_letdie1,0,5,0.7161547212741752,0.7161547212741752
gemma4_31b,suicide,letdie1,2000,binary,prop_letdie1,0.6,5,0.6807909604519774,0.08079096045197742
gemma4_31b,suicide,letdie1,2002,binary,prop_letdie1,0.2,5,0.6753100338218715,0.4753100338218715
gemma4_31b,suicide,letdie1,2004,binary,prop_letdie1,0.8,5,0.6842709529276694,0.11572904707233067
gemma4_31b,suicide,letdie1,2006,binary,prop_letdie1,1,5,0.68,0.31999999999999995
gemma4_31b,suicide,letdie1,2008,binary,prop_letdie1,1,5,0.6731391585760518,0.3268608414239482
gemma4_31b,suicide,letdie1,2010,binary,prop_letdie1,1,5,0.6789056875449964,0.32109431245500364
gemma4_31b,suicide,letdie1,2012,binary,prop_letdie1,1,5,0.6784,0.3216
gemma4_31b,suicide,letdie1,2014,binary,prop_letdie1,1,5,0.6932591218305504,0.3067408781694496
gemma4_31b,suicide,letdie1,2016,binary,prop_letdie1,1,5,0.7368995633187773,0.26310043668122274
gemma4_31b,suicide,letdie1,2018,binary,prop_letdie1,1,5,0.7272727272727273,0.2727272727272727
gemma4_31b,suicide,letdie1,2021,binary,prop_letdie1,1,5,0.709726443768997,0.29027355623100304
gemma4_31b,suicide,letdie1,2022,binary,prop_letdie1,1,5,0.7519181585677749,0.24808184143222511
gemma4_31b,suicide,letdie1,2024,binary,prop_letdie1,1,5,0.7069943289224953,0.29300567107750475
gemma4_31b,suicide,suicide1,1977,binary,prop_suicide1,0,5,0.391864406779661,0.391864406779661
gemma4_31b,suicide,suicide1,1978,binary,prop_suicide1,0,5,0.39649359406608226,0.39649359406608226
gemma4_31b,suicide,suicide1,1982,binary,prop_suicide1,0,5,0.4264705882352941,0.4264705882352941
gemma4_31b,suicide,suicide1,1983,binary,prop_suicide1,0,5,0.49673202614379086,0.49673202614379086
gemma4_31b,suicide,suicide1,1985,binary,prop_suicide1,0,5,0.4560810810810811,0.4560810810810811
gemma4_31b,suicide,suicide1,1986,binary,prop_suicide1,0,5,0.5338028169014084,0.5338028169014084
gemma4_31b,suicide,suicide1,1988,binary,prop_suicide1,0,5,0.5200845665961945,0.5200845665961945
gemma4_31b,suicide,suicide1,1989,binary,prop_suicide1,0,5,0.49007314524555906,0.49007314524555906
gemma4_31b,suicide,suicide1,1990,binary,prop_suicide1,0,5,0.5945017182130584,0.5945017182130584
gemma4_31b,suicide,suicide1,1991,binary,prop_suicide1,0,5,0.5866261398176292,0.5866261398176292
gemma4_31b,suicide,suicide1,1993,binary,prop_suicide1,0,5,0.5949367088607594,0.5949367088607594
gemma4_31b,suicide,suicide1,1994,binary,prop_suicide1,0,5,0.6462113127001067,0.6462113127001067
gemma4_31b,suicide,suicide1,1996,binary,prop_suicide1,0,5,0.6438945669714901,0.6438945669714901
gemma4_31b,suicide,suicide1,1998,binary,prop_suicide1,0,5,0.6373873873873874,0.6373873873873874
gemma4_31b,suicide,suicide1,2000,binary,prop_suicide1,0,5,0.5790960451977402,0.5790960451977402
gemma4_31b,suicide,suicide1,2002,binary,prop_suicide1,0,5,0.5900900900900901,0.5900900900900901
gemma4_31b,suicide,suicide1,2004,binary,prop_suicide1,0,5,0.6114285714285714,0.6114285714285714
gemma4_31b,suicide,suicide1,2006,binary,prop_suicide1,0.4,5,0.607904316172647,0.20790431617264693
gemma4_31b,suicide,suicide1,2008,binary,prop_suicide1,0.6,5,0.6026541764246682,0.002654176424668253
gemma4_31b,suicide,suicide1,2010,binary,prop_suicide1,1,5,0.6056644880174292,0.3943355119825708
gemma4_31b,suicide,suicide1,2012,binary,prop_suicide1,1,5,0.5902943516308672,0.4097056483691328
gemma4_31b,suicide,suicide1,2014,binary,prop_suicide1,1,5,0.602328431372549,0.397671568627451
gemma4_31b,suicide,suicide1,2016,binary,prop_suicide1,1,5,0.6553610503282276,0.34463894967177244
gemma4_31b,suicide,suicide1,2018,binary,prop_suicide1,1,5,0.6519706078824316,0.34802939211756845
gemma4_31b,suicide,suicide1,2021,binary,prop_suicide1,1,5,0.7318481848184818,0.2681518151815182
gemma4_31b,suicide,suicide1,2022,binary,prop_suicide1,1,5,0.712511091393079,0.287488908606921
gemma4_31b,suicide,suicide1,2024,binary,prop_suicide1,1,5,0.6340136054421769,0.3659863945578231
qwen3_235b,abortion,abany,1977,binary,prop_abany,0.8,5,0.3772819472616633,0.42271805273833674
qwen3_235b,abortion,abany,1978,binary,prop_abany,1,5,0.3328840970350404,0.6671159029649596
qwen3_235b,abortion,abany,1980,binary,prop_abany,1,5,0.41109530583214793,0.5889046941678521
qwen3_235b,abortion,abany,1982,binary,prop_abany,1,5,0.3852272727272727,0.6147727272727272
qwen3_235b,abortion,abany,1983,binary,prop_abany,1,5,0.3425742574257426,0.6574257425742573
qwen3_235b,abortion,abany,1984,binary,prop_abany,1,5,0.38591549295774646,0.6140845070422536
qwen3_235b,abortion,abany,1985,binary,prop_abany,1,5,0.3693450371370696,0.6306549628629303
qwen3_235b,abortion,abany,1987,binary,prop_abany,1,5,0.392485549132948,0.607514450867052
qwen3_235b,abortion,abany,1988,binary,prop_abany,1,5,0.3611111111111111,0.6388888888888888
qwen3_235b,abortion,abany,1989,binary,prop_abany,1,5,0.4034378159757331,0.596562184024267
qwen3_235b,abortion,abany,1990,binary,prop_abany,1,5,0.43443557582668185,0.5655644241733182
qwen3_235b,abortion,abany,1991,binary,prop_abany,1,5,0.42586750788643535,0.5741324921135647
qwen3_235b,abortion,abany,1993,binary,prop_abany,1,5,0.4534653465346535,0.5465346534653466
qwen3_235b,abortion,abany,1994,binary,prop_abany,1,5,0.4627714581178904,0.5372285418821097
qwen3_235b,abortion,abany,1996,binary,prop_abany,1,5,0.4497528830313015,0.5502471169686984
qwen3_235b,abortion,abany,1998,binary,prop_abany,1,5,0.4094488188976378,0.5905511811023623
qwen3_235b,abortion,abany,2000,binary,prop_abany,1,5,0.3987556561085973,0.6012443438914027
qwen3_235b,abortion,abany,2002,binary,prop_abany,1,5,0.43,0.5700000000000001
qwen3_235b,abortion,abany,2004,binary,prop_abany,1,5,0.4056271981242673,0.5943728018757327
qwen3_235b,abortion,abany,2006,binary,prop_abany,0.8,5,0.4043321299638989,0.39566787003610115
qwen3_235b,abortion,abany,2008,binary,prop_abany,1,5,0.423728813559322,0.576271186440678
qwen3_235b,abortion,abany,2010,binary,prop_abany,1,5,0.43658536585365854,0.5634146341463415
qwen3_235b,abortion,abany,2012,binary,prop_abany,1,5,0.4439102564102564,0.5560897435897436
qwen3_235b,abortion,abany,2014,binary,prop_abany,1,5,0.4513006654567453,0.5486993345432547
qwen3_235b,abortion,abany,2016,binary,prop_abany,1,5,0.46243093922651934,0.5375690607734807
qwen3_235b,abortion,abany,2018,binary,prop_abany,1,5,0.5013123359580053,0.4986876640419947
qwen3_235b,abortion,abany,2021,binary,prop_abany,1,5,0.5640060240963856,0.43599397590361444
qwen3_235b,abortion,abany,2022,binary,prop_abany,1,5,0.5889084507042254,0.4110915492957746
qwen3_235b,abortion,abany,2024,binary,prop_abany,1,5,0.5985981308411215,0.40140186915887854
qwen3_235b,abortion,abdefect,1972,binary,prop_abdefect,1,5,0.7857142857142857,0.2142857142857143
qwen3_235b,abortion,abdefect,1973,binary,prop_abdefect,1,5,0.8449453551912568,0.1550546448087432
qwen3_235b,abortion,abdefect,1974,binary,prop_abdefect,1,5,0.8513888888888889,0.14861111111111114
